created_at,text,retweet_count,favourite_count
2021-08-24 07:15:41,Chinese tech stocks rallied for a second day during optimism over Tencent’s buyback and as Cathie Wood bought back… https://t.co/EMzdCTRJew,0,0
2021-08-24 07:09:21,Chinese tech shares rebound after https://t.co/WFl90Jk5vw earnings defy crackdown https://t.co/7czXQtnL8L,0,0
2021-08-24 07:08:07,Is the rout of China tech stocks over? Cathie Wood returns to the China market after https://t.co/HAOj0OuxZh’s stro… https://t.co/LpqZ0XtoqL,0,0
2021-08-24 06:58:18,Chinese technology stocks rallied for a second day amid optimism over Tencent Holdings Ltd.’s buyback and as Cathie… https://t.co/ghNLC1Ox5B,1,1
2021-08-24 06:49:02,Chinese tech shares rebound after https://t.co/Osy4pgBPKz earnings defy crackdown: Cathie Wood’s Ark Investment Man… https://t.co/6ACNB5GOp9,0,0
2021-08-24 06:42:47,Chinese tech shares rebound after https://t.co/yZ7PURoJQU earnings defy crackdown https://t.co/F2KOHCKJM2,1,4
2021-08-24 06:42:34,Chinese tech shares rebound after https://t.co/PqCRyrs0Ut earnings defy crackdown https://t.co/0pAMYjeZkm,0,0
2021-08-24 06:42:33,Chinese tech shares rebound after https://t.co/HvlSLeD6lh earnings defy crackdown https://t.co/8KrRLkxWYH,1,0
2021-08-24 06:41:43,"https://t.co/jJ2wUsoSK7 Revenue Beats Estimates, Defying #Chinese Tech Crackdown
https://t.co/gV6CkDnvF6",0,1
2021-08-24 06:21:52,"@JoshuaTai0427 @5kMand @aktieuniverset 
https://t.co/tpeMTyAnR2  https://t.co/fD8YcxoiLB
Nice performance   🚀
https://t.co/Emjk2z5Buj",2,2
2021-08-24 06:17:32,"https://t.co/NspS3ctugc Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut https://t.co/4uDVkhLaJh",0,2
2021-08-24 06:10:34,"#JD.com increases as much as 15.2% in the afternoon, last trades up 13.2%, the biggest daily gain since its debut i… https://t.co/Cz6UV09v85",3,6
2021-08-24 06:10:04,Chinese tech stocks rallied for a second day during optimism over Tencent’s buyback and as Cathie Wood bought back… https://t.co/1UEuIbDNhn,9,17
2021-08-24 06:00:05,#Chinese e-commerce giant https://t.co/ERVLoQUDId Inc told investors it does not expect any business impact from a… https://t.co/SyFFVXAc3m,0,0
2021-08-24 05:59:56,E-commerce firm https://t.co/wgkxv3rdMm beats second-quarter revenue estimates - South China Morning Post https://t.co/mp5AC1Zw2r,0,0
2021-08-24 05:55:07,Bottom appears to be in. A new trend? Remains to be seen. - Chinese tech stocks rallied for a second day during opt… https://t.co/ZvDUvSwRM7,0,4
2021-08-24 05:49:11,"Chinese technology stocks rallied for a second day, as sentiment was boosted by Tencent’s stocks buyback and as Cat… https://t.co/CXmlf3xMqy",2,1
2021-08-24 05:46:34,"China Tech Stocks Rebound on Buying From Cathie Wood and Tencent ... BBG

Ark Investment Management buys ADRs of… https://t.co/RGDyhtfOb5",2,1
2021-08-24 05:34:11,"Hang Seng Tech Index extends gains to 5.7% in the afternoon trading. 
#Kuaishou increases 15%in Hong Kong, the bigg… https://t.co/aA0SRUdvsc",2,9
2021-08-24 05:30:14,"#HangSeng #Tech Index extends gains to more than 5% in the afternoon session, with https://t.co/CwyL03SW3u, Meituan… https://t.co/nvbqSUqluO",0,0
2021-08-24 05:28:07,"#HangSeng #Tech Index extends gains to more than 5% in the afternoon session, with https://t.co/gIrGCqZTVu, Meituan… https://t.co/v6R5WvSjh1",16,36
2021-08-24 05:27:02,China tech stocks rebound after Tencent stock buyback and strong https://t.co/acIbXkZIX5 results https://t.co/z9FmX3QuSa,1,4
2021-08-24 05:24:03,"https://t.co/GaegOBWCKC: https://t.co/ZG4t7ZW6rJ Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE… https://t.co/dTIiVQI63c",0,0
2021-08-24 05:19:21,"https://t.co/YxaIIfWL57 Sales Beat Estimates, Defying Chinese Tech Crackdown https://t.co/nIzfGiMJQn",0,0
2021-08-24 05:18:34,"Hong Kong-listed shares of #Meituan increase by nearly 10% in the afternoon trade.
#JD.com extends gains to 11.1% i… https://t.co/JkdwpQzf6t",2,5
2021-08-24 05:13:05,"https://t.co/Osy4pgBPKz Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut… https://t.co/ADSpnB6p8z",0,0
2021-08-24 05:13:03,"https://t.co/Re6zkPjgAw Sales Beat Estimates, Defying Chinese Tech Crackdown https://t.co/NHAmqYo9YC https://t.co/hGExbMbp28",0,0
2021-08-24 05:13:03,"https://t.co/Osy4pgBPKz Sales Beat Estimates, Defying Chinese Tech Crackdown https://t.co/pRTh8T5Z8O https://t.co/tslXcVE6v1",0,0
2021-08-24 05:09:39,"https://t.co/JmBHHZApP3 Sales Beat Estimates, Defying Chinese Tech Crackdown - https://t.co/oY2euMpdbC",0,1
2021-08-24 05:09:38,"https://t.co/JmBHHZApP3 Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut - https://t.co/UEEkSSuNuc",0,2
2021-08-24 05:04:03,"https://t.co/zJZ9WsalSP Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut… https://t.co/WzJ0lfrPuv",0,0
2021-08-24 05:03:21,"https://t.co/32kVwz82eO Sales Beat Estimates, Defying Chinese Tech Crackdown - https://t.co/2ITMxiFlu4",0,0
2021-08-24 05:02:24,China's https://t.co/Z3TzSXBHTF adds record new users in Q2 amid regulatory tightening https://t.co/7SR8mL6e3N https://t.co/TKJQMkvtei #tech,0,0
2021-08-24 05:01:46,"https://t.co/DTS1ZyRNGo Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut By … https://t.co/NuucuneiqI",0,0
2021-08-24 05:01:32,"https://t.co/Re6zkPjgAw Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut… https://t.co/FBhp9yx6WS",0,0
2021-08-24 05:01:03,JD . com reports 26% jump in Q2 revenue https://t.co/rPmY7wedPg https://t.co/HD8zp2oBNQ,0,1
2021-08-24 05:00:29,China's https://t.co/nwyzsU5cp9 adds record new users in Q2 amid regulatory tightening https://t.co/1epiGmQwnZ,0,0
2021-08-24 05:00:04,"https://t.co/W3asVrJRl7 Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut - https://t.co/zl2vLQKBbZ",0,1
2021-08-24 04:59:38,"https://t.co/32kVwz82eO Shares Soar after Beating Sales Estimates, Acotec Tumbles in HKSE Debut - https://t.co/In6bjofJfo",0,0
2021-08-24 04:55:54,"@reuters https://t.co/G6BDY48jvF beat forecasts in the second quarter, with net revenue jumping 26% to just over $3… https://t.co/G0IPAZtCds",0,0
2021-08-24 04:54:33,"https://t.co/NGWzwGS3c3 2Q Profit Falls, Revenue Rises https://t.co/xDz90WMPJT",0,0
2021-08-24 04:44:02,@YahooFinance Fix your auto-generated charts for analysts' estimates for foreign companies. They're conflating US a… https://t.co/eIRoFAXJcv,0,0
2021-08-24 04:29:26,"https://t.co/2KQzeR7yoi Inc said Monday that as of now, the company's tax treatment is not affected by policy chang… https://t.co/ojki9Oxgf7",0,0
2021-08-24 04:25:58,@TradingThomas3 Wow Ark sells and sells China stocks and today they decided to buy https://t.co/OHVqqJ3BWz what timing .........,0,1
2021-08-24 04:23:18,Chinese tech stocks rallied for a second day during optimism over Tencent’s buyback and as Cathie Wood bought back… https://t.co/SImCeuz6eb,0,0
2021-08-24 04:22:54,"Top story: China's https://t.co/0OvYrQPmqe beats estimates, adds record new users amid regulatory tightening | Reut… https://t.co/LL2YZJlCZJ",0,0
2021-08-24 04:19:24,"Top story:twitter China's https://t.co/EPeNrz43c9 beats estimates, adds record new users amid regulatory tightening… https://t.co/5KmMAYy5yG",0,0
2021-08-24 04:18:53,Chinese tech stocks rallied for a second day during optimism over Tencent’s buyback and as Cathie Wood bought back… https://t.co/Iue22udDIP,2,3
2021-08-24 04:10:05,China's https://t.co/aeODA9sEcl adds record new users in Q2 amid regulatory tightening https://t.co/vP9vpAmT2M https://t.co/hRSdpym3Jf,3,1
2021-08-24 04:10:00,WATCH: Chinese online giant https://t.co/LgkQGOkhrH beat analysts' forecasts for the second quarter and added a rec… https://t.co/gdQhd9VIw3,0,4
2021-08-24 04:08:49,LATEST: Chinese tech stocks rallied for a second day during optimism over Tencent’s buyback and as Cathie Wood boug… https://t.co/AFkg6L9DS3,4,15
2021-08-24 03:56:46,LATEST: Chinese tech stocks rallied for a second day during optimism over Tencent’s buyback and as Cathie Wood boug… https://t.co/aRcraSAj0Y,10,24
2021-08-24 03:53:59,Chinese tech stocks rallied for a second day during optimism over Tencent’s buyback and as Cathie Wood bought back… https://t.co/c4mlY7Sz2y,0,1
2021-08-24 03:47:29,"$JD   08/23/2021 
https://t.co/ranqwT73hg Inc. American Depositary Shares
Last Sale : $65.73 
Change : 3.32%… https://t.co/TGrPSJBSnU",0,0
2021-08-24 03:42:58,"Ever since Xiao Zhan started endorsing JD Electric, I've basically migrated over to https://t.co/8g8ZESXwwv for all… https://t.co/W48Au2q31r",35,151
2021-08-24 03:41:40,https://t.co/m8d0JpuQUm Inc. on Monday beat analysts' expectations for quarterly adjusted profit as consumer spendi… https://t.co/d2j6nzvOMT,1,3
2021-08-24 03:32:32,#JD Surges After Sales Beat Allays #Tech Crackdown Fears. Says no effect on account of no #adsales ⁦@tnatw⁩  https://t.co/WqPpFGXXOf,1,0
2021-08-24 03:30:48,"Technology -- China's https://t.co/nwyzsU5cp9 beats estimates, adds record new users amid regulatory tightening --… https://t.co/Pm32zccCKg",0,0
2021-08-24 03:20:00,Chinese online giant https://t.co/LOi8NHnjTY beat analysts' forecasts for the second quarter and added a record num… https://t.co/Q5Sm2hZyET,1,6
2021-08-24 03:18:11,UPDATE 5-China's https://t.co/6poLrT4SwO adds record new users in Q2 amid regulatory tightening $JD $BABA https://t.co/GNm2zkbIfJ,0,1
2021-08-24 03:07:34,$JD #JD.com ADS (N Shares) https://t.co/ysmCHDKD8u (JD US) : 2Q21: Strong results overshadowed by widening loss fro… https://t.co/6I6SQYQXAC,0,0
2021-08-24 03:07:21,"https://t.co/HayXiNbrua reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/DyE8dqm5Kf",0,0
2021-08-24 03:04:01,"https://t.co/0FjvSifdW4 https://t.co/yJlp5GFp1X Sales Beat Estimates, Defying Chinese Tech Crackdown… https://t.co/kMXVMQuBT1",0,1
2021-08-24 03:00:01,Chinese online giant https://t.co/Pf1ys8csDY beat analysts' forecasts for the second quarter and added a record num… https://t.co/H7xlrekOTB,9,27
2021-08-24 02:46:19,https://t.co/3TjrbLp7QO $JD https://t.co/AJuxYrN3Hf up 10% in Hong Kong and trading at a 5% premium to the US ADR n… https://t.co/7RZmia4N7M,0,6
2021-08-24 02:39:08,"https://t.co/olrKVNxmd3 extends gains to 10% in #HongKong.
#China #StockMarket $JD",1,3
2021-08-24 02:30:03,"https://t.co/q7v1N7uir2 reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/M4jaJtMJSm",0,0
2021-08-24 02:18:31,LAYERED MONEY CHINA OUT NOW!!!!!!!!!!!!! @timevalueofbtc  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥https://t.co/oJkZtGlX6y https://t.co/UlHn5K12Vf,2,14
2021-08-24 02:14:40,"https://t.co/dPLVtGZMtc reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/HY7lYTvuPO",0,0
2021-08-24 02:09:52,"https://t.co/tscfT43rJW reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/9YbezvAulm",0,0
2021-08-24 02:06:16,"https://t.co/XGfylRL7cG Revenue Beats Estimates, Defying Tech Crackdown https://t.co/lhO3kslfRt via @YouTube",0,0
2021-08-24 02:06:04,"https://t.co/XavMqmTMUA reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/0Dx9A6Sk0r",0,0
2021-08-24 02:06:04,"https://t.co/gzvQCT5n4Q reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/3gcxyZIn6I",0,0
2021-08-24 02:06:04,"https://t.co/U8LqH90pns reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/JkL69M3SL1",0,0
2021-08-24 02:05:50,"https://t.co/yYbBHSBLM6 reports net revenue of $39.14B in Q2, up 26% YoY, beating estimates, and added a record 32M… https://t.co/qeau3GH81V",1,5
2021-08-24 02:00:56,https://t.co/CwyL03SW3u 2021 Q2 earnings summary – #stocks chatter https://t.co/IxjgZh40yZ,0,0
2021-08-24 01:56:34,"#HangSeng #Tech Index extends gains to 4.5%, with technology heavyweights surging.

#JD.com is jumping 9% after its… https://t.co/sPd7zUo04c",28,85
2021-08-24 01:55:55,"Hang Seng Tech Index increase by 4.7% and Hang Seng Index gains 1.9% in the morning trade.
#JD.com +8.5%;
#Bilibli… https://t.co/spBBaE5jii",3,17
2021-08-24 01:39:02,"Melvin Capital Management LP Buys https://t.co/fhFSU0hCEE Inc, DoorDash Inc, Amazon. ... (GuruFocus) https://t.co/mFWUyN9V4A",0,0
2021-08-24 01:25:45,"JD executives said Monday they don’t see major impact from curbs on data collection and usage, which tend to affect… https://t.co/gXnDzsrMWu",1,1
2021-08-24 01:22:06,Shares of https://t.co/olrKVNxmd3 open 5.1% higher in #HongKong on Tuesday after it announced its business performa… https://t.co/KJy5vaz5Wb,4,10
2021-08-24 00:50:20,StockTwits Trending Alert: Trading recent interest in https://t.co/4Gh93gSuip INC $JD https://t.co/MM61QQX4A8,0,0
2021-08-24 00:49:18,"https://t.co/aJmy1PDzX2 price target lowered to $108 from $115 at Citi
$JD",0,0
2021-08-24 00:45:49,"https://t.co/r3S2rIjhFn price target lowered to $108 from $115 at Citi
$JD",0,0
2021-08-24 00:44:48,"https://t.co/BoI5GTqZzD Revenue Beats Estimates, Despite China Technology Crackdown https://t.co/Pt2NJ0XZmN",1,1
2021-08-24 00:42:46,"5. https://t.co/jIi7k0YFnN, another major China e-commerce platform Q2 earnings beat expectations &amp; added record ne… https://t.co/7tyFicbHXq",1,1
2021-08-24 00:30:00,https://t.co/6Xz5N2Jm32 beats second-quarter sales estimates on online strength https://t.co/rlZXenXNZG,2,11
2021-08-24 00:14:31,$JD Cathie Wood's ARK Investment bought about 168.9K shares of https://t.co/aFiU6P5Dub on Monday #WELCOMEBACKCATHIE https://t.co/SeyzoQVJmJ,0,1
2021-08-24 00:00:01,"WATCH: https://t.co/LgkQGOkhrH beat forecasts in the second quarter, with net revenue jumping 26% to just over $39… https://t.co/TpbqUVKDLJ",1,3
2021-08-23 23:50:35,https://t.co/iDbLQ0egtJ Sees Massive Jumps In Revenue As China Remains Locked Down #Bitcoin #Btc #Cryptocurrency… https://t.co/6Cczzc0Woh,0,2
2021-08-23 23:44:03,"$JD NEW ARTICLE : https://t.co/1I0lflYWcL Revenue Beats Estimates, Defying Tech Crackdown https://t.co/iBVXe8mn7q G… https://t.co/nbDStdgypb",0,0
2021-08-23 23:42:05,"https://t.co/sJhyWNNiPu Revenue Beats Estimates, Defying Tech Crackdown https://t.co/SNnCZnCvBi",0,0
2021-08-23 23:25:12,"Cathie Wood's ARK Investment bought about 168.9K shares of https://t.co/aJmy1PDzX2 on Monday
$JD",0,0
2021-08-23 23:25:06,"https://t.co/zJZ9WsalSP Revenue Beats Estimates, Defying Tech Crackdown https://t.co/ZobLDsYg9A",0,0
2021-08-23 23:25:05,"https://t.co/dFKsQbj1EN Revenue Beats Estimates, Defying Tech Crackdown https://t.co/sxbVudeckW",3,0
2021-08-23 23:25:04,"https://t.co/AXEg786mql Revenue Beats Estimates, Defying Tech Crackdown https://t.co/G8CCEZdGgf",0,0
2021-08-23 23:25:04,"https://t.co/NPKVLQMrpp Revenue Beats Estimates, Defying Tech Crackdown https://t.co/2JdKP49665",0,0
2021-08-23 23:23:44,"Cathie Wood's ARK Investment bought about 168.9K shares of https://t.co/r3S2rIjhFn on Monday
$JD",0,0
2021-08-23 23:19:43,"https://t.co/pvbQ3wi4Ct Revenue Beats Estimates, Defying Chinese Tech Crackdown https://t.co/7JbOM4ya5f",0,0
2021-08-23 23:10:00,"https://t.co/LOi8NHEULw beat forecasts in the second quarter, with net revenue jumping 26% to just over $39 billion… https://t.co/EwBC9IVFg3",2,5
2021-08-23 22:50:00,"https://t.co/Pf1ys8csDY beat forecasts in the second quarter, with net revenue jumping 26% to just over $39 billion… https://t.co/2fm6WU4l3v",3,22
2021-08-23 22:23:07,"https://t.co/CU88lK3Ej1 Stock Was 4.29% Up Today
https://t.co/P8BcPt1RQf
(VIANEWS) - The NASDAQ ended the session w… https://t.co/0afe2LUYbW",0,0
2021-08-23 22:19:03,"https://t.co/IwxpXv8DeX Beats Estimates, Adds Record New Users amid Regulatory Tightening https://t.co/ob7lTdMDqJ https://t.co/ZO8KuIqkdW",0,0
2021-08-23 22:19:03,"https://t.co/42sgEsOAaa Beats Estimates, Adds Record New Users amid Regulatory Tightening https://t.co/1yDUhSMqlJ https://t.co/iHNJdJcO8Y",0,0
2021-08-23 21:53:30,https://t.co/0FjvSifdW4 Should you invest in https://t.co/yJlp5GFp1X shares in Q3 after solid Q2 results?… https://t.co/Y4LXSJzqvF,0,0
2021-08-23 21:40:34,"@JoshuaTai0427 @aktieuniverset 
https://t.co/lhdHwL3ORE told investors they do not expect any business impact from… https://t.co/tcJeAoclkG",1,3
2021-08-23 21:33:53,"https://t.co/Y2t7XZ1NDD 
Q2 adjusted EPS RMB2.90, consensus RMB2.35 
Q2 revenue RMB253.8B, consensus RMB249.69B

*b… https://t.co/HdNG98NwTP",0,2
2021-08-23 21:15:25,"https://t.co/bDoZJN0HDf, Inc. $JD held an earnings call on 8/23/2021. Here are the highlights:",0,2
2021-08-23 21:05:07,"China's https://t.co/cG7pu5QXtn beats estimates, adds record new users amid regulatory tightening  https://t.co/EOp3NbCsqk",0,1
2021-08-23 20:46:29,Should you invest in https://t.co/mPgbLz3eoT shares in Q3 after solid Q2 results? https://t.co/lAQNFyfyL5,0,0
2021-08-23 20:44:44,"Top story: China's https://t.co/8O6WKNHgD2 beats estimates, adds record new users amid regulatory tightening | Reut… https://t.co/IJj5Wr7GgL",0,0
2021-08-23 20:44:42,"Top story: China's https://t.co/Dfkp1ilUls beats estimates, adds record new users amid regulatory tightening | Reut… https://t.co/dwJmJdJHWd",0,0
2021-08-23 20:44:28,"https://t.co/Zl3xwUbVlO is Bearish: Technical Analysis of $JD Weekly and Daily Charts | August 23, 2021 https://t.co/TuBo6XUifH",0,0
2021-08-23 20:39:24,$JD NEW ARTICLE : Should you invest in https://t.co/1I0lflYWcL shares in Q3 after solid Q2 results?… https://t.co/heI1F02bP7,0,0
2021-08-23 20:39:03,"$GM $HOOD $JD NEW ARTICLE : GM orders recall on EVs, https://t.co/1I0lflYWcL's record-setting growth, Robinhood's s… https://t.co/Tx3koqbIfo",0,0
2021-08-23 20:34:33,Should you invest in https://t.co/5DQ0fpwJhB shares in Q3 after solid Q2 results? - https://t.co/HurgsT3s8l https://t.co/Yf8J8Acv0k,0,0
2021-08-23 19:50:00,WATCH: https://t.co/LgkQGOkhrH beat analysts' expectations for the quarter through June and added a record number o… https://t.co/lCYiphZEQZ,0,1
2021-08-23 19:47:59,$JD - https://t.co/bzvI2RJ1sR stock climbs after Q2 results top estimates https://t.co/VJZaFr5i4I - 90% off  my con… https://t.co/JQCZ6WYifA,0,0
2021-08-23 19:27:03,#Earnings #JD #News #Technicals #Top_Stories PreMarket Prep Stock Of The Day: https://t.co/s2bid2zZ8L… https://t.co/zYytKlH7K3,0,0
2021-08-23 19:25:04,"https://t.co/lfpIjJHIAA Sees Record User Growth, Beats Expectations $JD #Stocks #StockMarket https://t.co/7NnvjxDp0j",1,1
2021-08-23 19:18:32,"PreMarket Prep Stock Of The Day: https://t.co/NAR28LO2eo $JD

Get the full story here 👇 https://t.co/epF459VNoc",0,0
2021-08-23 19:17:07,PreMarket Prep Stock Of The Day: https://t.co/6poLrT4SwO $JD https://t.co/XWVO6cyI4g,0,0
2021-08-23 19:15:10,$JD NEW ARTICLE : PreMarket Prep Stock Of The Day: https://t.co/1I0lflYWcL https://t.co/RX9NAomAzZ Get all the late… https://t.co/0Ad5sYxcwX,0,0
2021-08-23 19:09:04,PreMarket Prep Stock Of The Day: https://t.co/4lITOcaPvH https://t.co/kON9ukbLmY #Earnings #JD https://t.co/ONQaVzvM59,0,1
2021-08-23 19:09:03,#Earnings #JD PreMarket Prep Stock Of The Day: https://t.co/tFgnpw7WjU https://t.co/nGBocVZJYz https://t.co/31gFR4rrKR,0,0
2021-08-23 19:05:34,PreMarket Prep Stock Of The Day: https://t.co/fwqxkAz7Ck | $JD,0,0
2021-08-23 19:00:32,"https://t.co/4uo5EBd5hR reported its Q2 results, with both profit and revenue beating expectations. @JD_Corporate… https://t.co/vduK2ISxxe",0,0
2021-08-23 19:00:25,"https://t.co/6Xz5N2Jm32 reported its Q2 results, with both profit and revenue beating expectations. @JD_Corporate… https://t.co/CDrglZESmr",2,6
2021-08-23 19:00:02,https://t.co/LOi8NHEULw beat analysts' expectations for the quarter through June and added a record number of new u… https://t.co/HTK4F3H81a,1,2
2021-08-23 18:58:05,"Key highlights from $JD Q2 2021 earnings results https://t.co/wyzssJwswW 

#earnings #markets #investing #wallstreet",0,0
2021-08-23 18:47:45,Link to $JD Q2 financial results deck https://t.co/OTcD9FPOgL,2,1
2021-08-23 18:42:34,This is definitely one of the few stocks I would take a long position in at this pre-apocalypse time. $JD #Jd.com… https://t.co/hC0Fl3vUJR,0,0
2021-08-23 18:40:00,https://t.co/Pf1ys8csDY beat analysts' expectations for the quarter through June and added a record number of new u… https://t.co/riCXcO3DEW,4,21
2021-08-23 18:37:50,"$JD https://t.co/X0YDD9HHtO #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow… https://t.co/MJpBV8pOyo",0,0
2021-08-23 18:06:55,"BoF - https://t.co/0MjAWSilzw Beats Estimates, Adds Record New Users amid Regulatory Tightening… https://t.co/llz1gHWHE2",0,0
2021-08-23 18:06:45,"https://t.co/D88E5f4pQp Revenue Beats Estimates, Defying Chinese Tech Crackdown https://t.co/XojcIqg6Vz",0,0
2021-08-23 18:01:32,"https://t.co/5kUNeXpLdw Delivers Strong Topline Results, Hong Kong-Listed Internet Stocks Rebound… https://t.co/u86wcgpcaJ",0,0
2021-08-23 17:58:02,"https://t.co/5F7sI4eBVo Delivers Strong Topline Results, Hong Kong-Listed Internet Stocks Rebound https://t.co/lsXTOBzN9f",0,0
2021-08-23 17:50:32,https://t.co/sY6Efnvujq Shares Increase Over 4% Intraday: Why It Happened https://t.co/FnX1uNqBFs,0,0
2021-08-23 17:30:41,JD. Com putting up numbers today! It’s how I feel!!👇 https://t.co/Dzxjs6A50G,0,0
2021-08-23 17:17:59,"$JD 🆙️🆙️🆙️

China's https://t.co/cuK7NtyCkI beats estimates, adds record new users amid regulatory tightening https://t.co/TCJJIacpHL",0,0
2021-08-23 17:11:10,"$JD - https://t.co/nCnF738dLj, Inc. (JD) CEO Lei Xu on Q2 2021 Results - Earnings Call Transcript.… https://t.co/5AVzsTLAJO",0,1
2021-08-23 17:10:51,"https://t.co/0cXceRKQrS reported its Q2 results, with both profit and revenue beating expectations. The China-based… https://t.co/D8Lq0ocOCT",0,1
2021-08-23 17:06:07,$JD NEW ARTICLE : https://t.co/1I0lflYWcL Sees Massive Jumps In Revenue As China Remains Locked Down… https://t.co/ySTR3lOejy,0,0
2021-08-23 16:51:02,https://t.co/RXBB97FM2J latest results show the company defying a government crackdown on the Chinese internet sect… https://t.co/9MpTGBWxnB,1,2
