created_at,text,retweet_count,favourite_count
2021-08-25 14:54:38,"GameStop $GME

Another block of 19,070 shares at $214 worth $4,080,980

#Nasdaq #SP500 https://t.co/x6LWHAVCzo",1,2
2021-08-25 14:53:46,everyone chasing amc.  amc's daily volume in 2 hours is double the recent average of the sp500 daily volume.  and p… https://t.co/TqmtcAyGv6,0,0
2021-08-24 21:41:33,"The Dow is currently a little more than 600 points away from hitting 36,000. It only needs to go up about 2% to get… https://t.co/iO5kLArmcQ",0,1
2021-08-24 21:38:34,"Rally On – Price Range Continues To Narrow As Reflation Trade Flags Out &gt; https://t.co/4yQRBHS6yZ

$SPY $QQQ $SDS… https://t.co/UvR0cTg7h2",0,0
2021-08-24 21:38:12,SP Daily parabolas 8/24/2021 #SP500 #ESU1 https://t.co/YORhohx2Mj,1,0
2021-08-24 21:35:05,#LEGO #LEGOLAND Vintage Rescuse set 770 #AFOL #LEGObricks   #CollectibleToys #Toys #SP500 #stocks #instafollow… https://t.co/lcWEO1MAO3,0,0
2021-08-24 21:25:01,#LEGO #LEGOLAND 1975 LEGOLAND set 485 Fire Truck #AFOL #LEGObricks   #CollectibleToys #Toys #SP500 #stocks… https://t.co/zV6S4n1MR4,0,0
2021-08-24 21:22:41,"Nasdaq hits 15,000 for first time ever. Is Dow 36,000 next?
https://t.co/sNv4767YoJ",0,0
2021-08-24 21:11:34,@BCBacker SP500 approaching the full 4.236 fib extension based on 2007 high and the great recession low. https://t.co/FrguhtiWTe,0,1
2021-08-24 21:11:25,"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 4H
Signal: Bearish Divergence

Date: 08/24/… https://t.co/SfYFrHQnWP",0,0
2021-08-24 21:07:40,"S&amp;P 500 E-mini #Futures #ES_F ⬆2.5 Points (0.06%) to 4,483.75 #SP500 $SPX $SPY #futurestrading #future #Investment… https://t.co/IM7Qt5BS3f",0,0
2021-08-24 21:06:26,"#Bitcoin  Performance since the Halving
Aug. 23, 2021

Since the halving:
🟧 BTC +470%
🟦 SP500 +53.5%
🟨 GOLD +6.33% https://t.co/tNPY8gV2If",0,0
2021-08-24 21:00:11,"Current S&amp;P 500 #SP500 Price: $4,486.23 📉",0,0
2021-08-24 20:55:16,"Nasdaq hits 15,000 for first time ever. Is Dow 36,000 next? It's been a stunning rise for the Nasdaq since stocks b… https://t.co/qf8mZlyw0H",0,0
2021-08-24 20:54:43,"@AnnekaTreon You shouldn't compare bonds with SP500, but russell. SP is growth oriented nowadays. US Big tech are like bond proxies now",0,2
2021-08-24 20:53:33,"Rally On – Price Range Continues To Narrow As Reflation Trade Flags Out &gt; https://t.co/2Fmkw6aQPk

$SPY $QQQ $SDS… https://t.co/eLt9KmqSZF",0,0
2021-08-24 20:50:52,"#Nasdaq100 upside target at 15341 Hit! The analysis Aug 23th, is still valid. https://t.co/Dk3A4vPgAs",0,0
2021-08-24 20:46:54,"July was another strong month in the equity markets as the S&amp;P 500 increased by +2.4%.

https://t.co/xh340i0y6N… https://t.co/FA7je15NZ2",0,0
2021-08-24 20:41:45,"#SPX500-25th. Resistance 4492 below this, next support at (4484)/79 a break below this, next 4470/67 and 4461. If (… https://t.co/Fdbpl1yFne",0,0
2021-08-24 20:40:59,"According to S&amp;P's data guru, @hsilverb, this is the 12th week in a row (starting the week of June 7, 2021) the S&amp;P… https://t.co/q7DXQdKm6l",0,1
2021-08-24 20:39:57,The Biggest bubble of all time! #SP500 https://t.co/P2zXSE18ZZ,1,0
2021-08-24 20:39:41,@Shubham09461970 @of_galicia @GarethSoloway I got block by Gareth. Ask Gareth about the sp500 back in the wedge,0,0
2021-08-24 20:37:03,#SPX500-24th. Upside target at 4492 Hit. 4477 held today and we made a new record high of 4496. As long as we can s… https://t.co/YpxC37J0H4,0,0
2021-08-24 20:35:37,@4TaxFairness @RBReich @JesseDrucker @JoyAnnReid @krystalball @mehdirhasan @SteveRattner @danpfeiffer @JStein_WaPo… https://t.co/s4ZUOpw1Uh,0,0
2021-08-24 20:30:18,#WallStreet pushed higher across-the-board again today as traders continued looking ahead to the #FederalReserve's… https://t.co/4mjDqZK5Qu,0,0
2021-08-24 20:29:43,"The Nasdaq surpassed the 15,000 level for the first time ever Tuesday, rising 0.5% thanks to continued strength in… https://t.co/ha9Ixyec6W",6,21
2021-08-24 20:23:40,"#Futures #SP500 $SPX $SPY #ES_F #MES #MarketProfile #Orderflow 
Weekly profiles &amp; Daily Profiles... https://t.co/tMqJahs0XK",1,13
2021-08-24 20:23:37,#SP500 closed above 4486 today marking its 50th record this year. @Nasdaq and @DowJones breaking records too. Are w… https://t.co/l0VAYVzlU8,0,0
2021-08-24 20:23:11,"@rickyratz @Mishbia15 @UWMlending Russell inclusion requires 5% is the only one I am aware of.  He wants in Sp500,… https://t.co/x01PUHiU8e",0,0
2021-08-24 20:13:34,Nasdaq settles above 15K for the first time &amp; S&amp;P500 closes at 4486 another all time high. My ⚠️ cautionary pull ba… https://t.co/TqQMYnuypC,0,0
2021-08-24 20:10:27,"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 08/24/… https://t.co/8KBgpNiKP7",0,0
2021-08-24 20:09:19,@IvanTheK Patiently waiting for CNBC `SP500-all-time-high.gif`,0,0
2021-08-24 20:07:09,See these #LEGO  #LEGOLAND Vintage Sets!   #AFOL #LEGObricks   #CollectibleToys #Toys #SP500 #stocks #instafollow… https://t.co/JN9Ucpz1Qs,0,0
2021-08-24 20:06:31,"Today’s, 10 top/bottom percent net change performers in the #SP500 Index
#SPY #ES_F #SPX $SPX $SPY #ES $BBY $STX https://t.co/HdXqWQrW7o",1,1
2021-08-24 20:05:03,"Top #moneyflow for #sp500 today
$BAC $AMD $LLY $PFE $CB $JNJ $JPM $BIIB $DRI $IFF ...
https://t.co/S59zN18Con",0,0
2021-08-24 20:04:10,W:5 L:0 Another day of perfect correct calls. 🚀 Did you set your stop losses for the #crypto 💩 dump? A blind man sa… https://t.co/5M6I0UIaZF,0,0
2021-08-24 20:00:39,"August 24-General Market Recap: 
Market - The Dow Jones incrementally went up 0.09%, the S&amp;P 500 went up 0.15%, and… https://t.co/iFm6YurRbb",0,0
2021-08-24 20:00:24,"Current S&amp;P 500 #SP500 Price: $4,486.34 📉",0,0
2021-08-24 20:00:19,"Have a great evening 

Will be back with more charts &amp; ideas

$SE $TSLA $WMT $MRNA $AMD $PLTR $AAPL
$HD $AAPL $ROKU… https://t.co/6s0dXR9t0g",0,10
2021-08-24 19:59:33,"@fundhunter_co @NeckarValue If the S&amp;P 500 isn't actively managed, why didn't the committee Tesla as soon as it met… https://t.co/slAMQClYE1",0,2
2021-08-24 19:58:17,"We will continue to lean short tomorrow. NIGHT guys.

$ES_F #daytrading #futures #sp500 #EminiVolumeTradingGroup… https://t.co/ZbDUYwX370",0,8
2021-08-24 19:55:14,S&amp;P500 future - 5 min chart: A brief explanation about - important Key levels and Key reversal days. Check week 34… https://t.co/h31QW7Xtoz,0,0
2021-08-24 19:54:55,"S&amp;P 500 E-mini #Futures #ES_F ⬆️0.5 Points (0.01%) to 4,481.75 #SP500 $SPX $SPY #futurestrading #future #Investment… https://t.co/zJUY5xxCui",0,0
2021-08-24 19:49:34,"Rally On – Price Range Continues To Narrow As Reflation Trade Flags Out &gt; https://t.co/8JdxEXzn9U

$SPY $QQQ $SDS… https://t.co/IzOCeDPI8D",0,0
2021-08-24 19:48:48,#SP500/#SP100 Ratio https://t.co/gBsKJCfJij,0,1
2021-08-24 19:36:42,"@Phanyxx @momuhtaseb @profgalloway Lame statistical cherry picking &amp; (non)benchmarking. 
SP500 on 2/14 (""pre-pandem… https://t.co/RjKIYf8b6D",0,1
2021-08-24 19:34:16,#SP500 to rise another 8% through 2021-end @WellsFargo #stocks #economy @washingtonpost @nytimes @FinancialTimes… https://t.co/FzDTORfYhy,0,0
2021-08-24 19:33:57,David Belle warns than another sp500 ath is likely to happen in the next 10 years. https://t.co/duBB5yanlV,0,52
2021-08-24 19:31:57,"#PrivateTrader Half an hour before the closing bell, the S&amp;P 500 spent the day in a narrow range. No change in the… https://t.co/X8HhifAWts",0,0
2021-08-24 19:25:03,"#LEGO #LEGOPirates set 70413 - The Brick Bounty, 2015 Release #LEGOBluecoats #LEGOBluecoatSoldier #AFOL #LEGObricks… https://t.co/oOy7uO2fXN",0,0
2021-08-24 19:16:39,"#SP500 at 4700 by end of december, hits a crash in jan/feb2022 and drops down to 4200-4300 levels and then ends nea… https://t.co/DXcPnY033b",0,0
2021-08-24 19:13:30,"Lots of new highs this year first the #DOW and now #NASDAQ
https://t.co/OL3HAAHSLb",4,28
2021-08-24 19:12:35,"The market is in a state of delirium. Aside from my plumber, this old lady that I always see gardening could be hea… https://t.co/oftvNSP1YO",0,3
2021-08-24 19:05:55,"Algorithmic Trading Market Recap 08/23

#traders #BTC   #daytrading #daytrader #algorithmictrading #nasdaqtrading… https://t.co/rcT5AwbI4y",1,2
2021-08-24 19:00:21,"Current S&amp;P 500 #SP500 Price: $4,492.04 📈",0,0
2021-08-24 18:55:16,"You have a 1/500 chance of picking the best performing stock in the SP500 every year.

You have a 1/125000 of picki… https://t.co/LxUNptoJoF",0,1
2021-08-24 18:51:11,$SPY $ES_F $NQ_F $QQQ $RTY_F $$IWM $NYSE #SP500 #stockmarket #markets #investing #equities #Futures #Trading Headin… https://t.co/7GQt0lJ4fx,0,0
2021-08-24 18:50:13,@fundstrat Thomas Lee is under appreciated and pretty much always right. 10 year $SPX #SP500 monthly chart below. I… https://t.co/OnIim2kBQ5,0,0
2021-08-24 18:38:04,@LynAldenContact I get why you did not list bitcoin. IMO SP500 out of those 4 options.,0,0
2021-08-24 18:30:12,"Nasdaq hits 15,000 for first time ever.
 It seems that nothing can stop the stock market. The bulls have assumed co… https://t.co/k1RSG3QdyR",0,0
2021-08-24 18:30:02,#DJIA #SP500 #NASDAQ Unbelievable ? -&gt; https://t.co/UokBHsdq54 https://t.co/l8j0No7VNu,0,0
2021-08-24 18:20:02,"Nasdaq hits 15,000 for first time ever. Is Dow 36,000 next?

https://t.co/A6QAEcESRK",0,1
2021-08-24 18:19:53,#DJIA (#SP500 #NASDAQ) position 08/24/2021 (https://t.co/UokBHsdq54) https://t.co/wpXtTltMon,0,0
2021-08-24 18:16:43,#DJIA #SP500 #NASDAQ current performance as of today 08/24/2021 (https://t.co/UokBHsdq54) https://t.co/XXozscqXiv,0,0
2021-08-24 18:14:32,"Rally On – Price Range Continues To Narrow As Reflation Trade Flags Out &gt; https://t.co/9SXpFQqMs3

$SPY $QQQ $SDS… https://t.co/YuMSrXJjne",0,1
2021-08-24 18:13:54,"S&amp;P 500 E-mini #Futures #ES_F ⬆️4.5 Points (0.1%) to 4,485.75 #SP500 $SPX $SPY #futurestrading #future #Investment… https://t.co/yA2RJaUsTA",0,0
2021-08-24 18:12:42,"S&amp;P 500 E-mini #Futures #ES_F ⬆️4.5 Points (0.1%) to 4,485.75 #SP500 $SPX $SPY #futurestrading #future #Investment… https://t.co/rfBpb69TgO",0,0
2021-08-24 18:11:51,"Tesla and Xpeng investors = Same idiots that Invest in crypto air bubble of doom hahaha.

Prepare for worst FINANCI… https://t.co/5mBXWXkd9G",0,0
2021-08-24 18:11:35,Performance chart vs #DJIA #SP500 #NASDAQ (https://t.co/UokBHsdq54 08/24/2021) https://t.co/PA0QHwn6Py,0,0
2021-08-24 18:11:13,"S&amp;P 500 E-mini #Futures #ES_F ⬆️4.5 Points (0.1%) to 4,485.75 #SP500 $SPX $SPY #futurestrading #future #Investment… https://t.co/WB8nE9f5Oi",0,0
2021-08-24 18:10:28,"S&amp;P 500 E-mini #Futures #ES_U ⬆️ 4.25 Points (0.09%) to 4,485.5 #SP500 $SPX $SPY #futurestrading #future… https://t.co/QCKDt4ZVK0",0,0
2021-08-24 18:09:50,"S&amp;P 500 E-mini #Futures #ES_F ⬆️4.5 Points (0.1%) to 4,485.75 #SP500 $SPX $SPY #futurestrading #future #Investment… https://t.co/8wcvoQMeqf",0,0
2021-08-24 18:08:45,"Never thought about this before but it kinda makes sense.

#SP500 funds are actively managed, just the management i… https://t.co/eGfZCrf28i",0,0
2021-08-24 18:08:28,"S&amp;P 500 E-mini #Futures #ES_F ⬆️4.5 Points (0.1%) to 4,485.75 #SP500 $SPX $SPY #futurestrading #future #Investment… https://t.co/iPxb8VGJrE",0,0
2021-08-24 18:06:48,#DJIA #SP500 #NASDAQ vs BTD ? performance update: https://t.co/UokBHsdq54 https://t.co/0aJhJXEAA5,0,0
2021-08-24 18:02:18,Compare with #djia #SP500 #NASDAQ actual performance data: https://t.co/UokBHsdq54 https://t.co/ZM2sgswl3s,0,0
2021-08-24 18:01:08,"#LEGO #LEGOPirates set 70412 - Soldiers Port, 2015 Release #LEGOBluecoats #LEGOBluecoatSoldier #AFOL #LEGObricks… https://t.co/4jHyVwp7oK",0,1
2021-08-24 18:00:26,"MarketWatch
Stock Market Predictions: AI-Powered Stock Market Algorithm Shows Accuracy Up to 90% for the Major US I… https://t.co/FBG15eiOW4",3,3
2021-08-24 18:00:22,"Current S&amp;P 500 #SP500 Price: $4,490.54 📈",0,0
2021-08-24 18:00:19,"'There are approximately 5,000 #US #Indices but the 3 most followed are the #SP500, #DowJones and #Nasdaq100
Want t… https://t.co/wF84YQieqq",0,1
2021-08-24 18:00:00,"Priced in #Bitcoin 
Aug. 23, 2021

🟨 Gold: 0.037 BTC per ounce
🟦 SP500: 0.091 BTC
⬛️ Crude Oil: 132k sats per barrel https://t.co/f5OA0uR4XR",4,27
2021-08-24 17:49:18,"Sp500 about to crash quickly Up to -85%.

Will be THE worst stock market crash in history.

Prepare....BOOOM!
Bubbl… https://t.co/J7XNu2ntt0",0,0
2021-08-24 17:44:07,"Nasdaq hits 15,000 for first time ever. Is Dow 36,000 next? https://t.co/c2HNGJ3C69",0,1
2021-08-24 17:39:39,Like moths to a flame #SP500 #SPX https://t.co/o06KnuJ4EB,0,0
2021-08-24 17:36:07,"@SelfishGeneCap I agree, I'm usually the ""don't check my statements too frequently"" type, but it's rather worrying… https://t.co/gL484T0uMf",0,1
2021-08-24 17:30:43,"@gkundra @contrarianEPS Its the weightage… Nifty 500 has 70% Nifty 50, but in SP500 the weights are better so the t… https://t.co/FF8VEDcwsJ",0,0
2021-08-24 17:28:09,"Nasdaq hits 15,000 for first time ever https://t.co/6FFD3dZ7hf",0,0
2021-08-24 17:28:05,Nasdaq tops 15K for first time &amp; S&amp;P500 poised to set another record. #SP500 #Tech #NASDAQ,0,0
2021-08-24 17:26:00,"Some of the most popular ETFs are those that mirror the S&amp;P 500. Why are these ETFs so popular?
#ETF #SP500 $SPY
https://t.co/0OTHgftMv2",0,0
2021-08-24 17:25:36,"Closed Buy SP500 4396.8 for +932.0 pips, total for today +1020.0 pips",0,0
2021-08-24 17:23:35,$Gold tested resistance at 1808 and 1809. As long as the price is above 1799/1802 next target at 1812/17 and 1820/2… https://t.co/a68HH4pznH,0,1
2021-08-24 17:23:24,@moneyNverSl33ps @GarethSoloway Sp500 makes new highs. He's been calling for a correction for months. He was way to early.,0,0
2021-08-24 17:22:26,Market records continue to fall. Nasdaq above 15K. And stocks have inched closer to finally making a prediction abo… https://t.co/ACB4kj0S68,2,2
2021-08-24 17:14:40,"dow and russel ripping, sp500 lagging. nasdaq so so, but being held down by apple/tesla and others",0,0
2021-08-24 17:12:54,"#US: Market Update

✦ Indices hit new all-time highs; earnings in focus
✦ Oil prices surged over 3% on stronger dem… https://t.co/3PPewhbtoJ",0,0
2021-08-24 17:12:07,"#LEGO #LEGOPirates set 70411 - Treasure Island, 2015 Release #LEGOBluecoats #LEGOBluecoatSoldier #AFOL #LEGObricks… https://t.co/xppUo44R8q",0,1
2021-08-24 17:11:34,$NQ_F $QQQ #Nasdaq #SP500 #stockmarket #equitymarket #investing #equities #Futures #Trading #swingtrading… https://t.co/f2KWZQ4P1j,0,1
2021-08-24 17:11:11,"Want an ETF that tracks SP500
look at this with ZERO exp ratio---&gt;
---&gt;$FZROX w/YTD return of 20% matching $SPLG… https://t.co/Vwb7zl9TUN",0,1
2021-08-24 17:08:11,"NEWS: Nasdaq hits 15,000 for first time ever https://t.co/42QD0oFjZp Via @CNN https://t.co/yfbCtwyjjC",1,0
2021-08-24 17:05:53,8 Companies Keep Making Much More Money Than Anyone Imagined https://t.co/avf9I7zypj,0,0
2021-08-24 17:05:33,DBA SP500 Street Performance Rear Brake Pads for 13-16 BRZ DB1789SP https://t.co/roYtGRgUD5 eBay https://t.co/4sVUKsvYC1,0,0
2021-08-24 17:04:08,"@ShahidAliHabib1 Soft reminder: Cheap mkts (low p/e &amp; cape) doesn't always buy.
Example: Nikkie is down 40% from AT… https://t.co/44OR8fPeOF",0,0
2021-08-24 17:03:01,"Finage APIs for Global Stock Data 🦌

https://t.co/zb3hFL9Cmd

Are you searching for an accurate way of gaining acce… https://t.co/2eqqPpPKEf",0,0
2021-08-24 17:00:29,Apple Stock Loses 'Wow Factor' Without Steve Jobs - Investor's Business Daily https://t.co/w88wJEfOj7,0,0
2021-08-24 17:00:22,"Current S&amp;P 500 #SP500 Price: $4,486.36 📉",0,0
2021-08-24 16:57:33,"Nasdaq hits 15,000 for first time ever. Is Dow 36,000 next? https://t.co/nnMZbsertx",2,0
2021-08-24 16:56:16,Buffett would tell her to just buy the SP500 https://t.co/7dUH22QwN8,0,1
2021-08-24 16:46:41,"@noamb424 @johnfund @HotlineJosh @USATODAY John Fund? NRA asshat. 
Malaise.
GDP up 6%+
SP500 over 17% YTD
Rapid/rob… https://t.co/SnprcEh3FF",0,0
2021-08-24 16:38:11,today was unbearably slow.. had to tap the screen in order to determine if it even ticked. a total waste of time wi… https://t.co/FyWITdScgj,1,2
2021-08-24 16:37:56,"#tern TERN PLC another great news.This is just the beginning!!!
#investment #investors #fido #Azure #womenintech… https://t.co/PMMdIQJirw",0,3
2021-08-24 16:31:32,@theefinanceguy @EngineerTree5 @StockMarketNerd There is a free lunch in the SP500? Zero risk apparently.,0,0
2021-08-24 16:28:24,1st hour range: An important marker. No big players present to drive the market. Best to sit on hands / trade small… https://t.co/L0rKGa1axR,0,16
2021-08-24 16:18:10,#DAX-25th. Resistance at (15911)/918 below this next support at 15905/899/886/882. Above (15911)/15918 next 15935/9… https://t.co/uNSCfpsGo7,0,0
2021-08-24 16:17:05,"#LEGO #LEGOPirates set 70410 - Soldiers Outpost, 2015 Release #LEGOBluecoats #LEGOBluecoatSoldier #AFOL #LEGObricks… https://t.co/5CS4nowsTb",0,0
2021-08-24 16:15:32,"#DAX30-24th. opened strongly this morning, made a high at 15918 followed by a setback at 15856. And ended the day i… https://t.co/8OlxOgA3Pl",0,0
2021-08-24 16:10:28,"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 08/24/… https://t.co/ktHMoRDW3O",0,0
2021-08-24 16:00:31,"Current S&amp;P 500 #SP500 Price: $4,488.17 📉",0,0
2021-08-24 15:59:30,"European stock indices close little-changed while US pull back from earlier highs.

*78% of CFD clients lose money… https://t.co/k9LswnPmTS",1,1
2021-08-24 15:51:52,Did #SP500 top today?,0,0
2021-08-24 15:50:38,SP500 update 2021-08-24 11:50:38: 1 day(s) added with 505 line(s) retrieved and 505 row(s) uploaded,0,0
2021-08-24 15:50:10,The SP500 is starting to run out of runway within the two converging trendlines. Which way will it break? When?  We… https://t.co/lKne7G0e0v,0,0
2021-08-24 15:48:14,SP500 update 2021-08-24 11:48:14: 8 day(s) uploaded with 3030 line(s) retrieved and 4040 row(s) uploaded,0,0
2021-08-24 15:44:22,Some data about model performance  #artificialintelligence #ai #spx #sp500 a.i. for investors and traders https://t.co/kqO3y9LH1S,0,0
2021-08-24 15:17:35,Apple Stock Loses 'Wow Factor' Without Steve Jobs - Investor's Business Daily https://t.co/fR9g22FI78,0,0
2021-08-24 15:14:16,@TXWestCapital Do you ever look at total money supply vs Sp500? We are actually in a potential double top scenario https://t.co/Y2LR1L8L4D,0,1
2021-08-24 15:11:35,"Vinco Ventures $BBIG

Another block of 98,304 shares at $2.90 worth $285,081 

#Nasdaq #SP500 https://t.co/t6ZIuRJLb2",3,6
2021-08-24 15:09:43,"Steve Jobs, one of the great innovators of our time, stepped down from Apple $AAPL one year ago. The company hasn’t… https://t.co/2VIx79AUoS",3,17
2021-08-24 15:07:15,"Shorts finally set up. 1st trgt @ 82 then new lows. Lower trgts: 73 and 68. 

$ES_F #daytrading #futures #sp500… https://t.co/wu2p6dO3lu",0,2
2021-08-24 15:06:14,It's been exactly 10 years since #SteveJobs resigned as Apple's ($AAPL) CEO. And #Apple stock definitely lost much… https://t.co/PTZ51As7I1,0,2
2021-08-24 15:04:53,@HeroDividend any SP500 fund,0,0
2021-08-24 15:04:48,"sell #NASDAQ  at 15380 and take profit at 15190 in next 72h max 190pts profit guarantee.(no stop loss in that case,… https://t.co/EblQK4fBtZ",0,0
2021-08-24 15:04:45,"@Bitcoinfanatik @APompliano It's far more outrageous that ADA and Doge, which are both essentially useless have a m… https://t.co/qqNf0xTFW1",0,0
2021-08-24 15:02:51,@APompliano Would you say that there are 2 assets trying to become the best investment against cash? (SP500 and BTC)?,0,0
2021-08-24 15:00:26,"Current S&amp;P 500 #SP500 Price: $4,489.86 📈",0,0
2021-08-24 14:59:30,@RNR_0 Alternative view;  SP500 divided by the M2 money supply.  SP500 is nowhere near the .com bubble peak in 2000. https://t.co/5RL1PRbujV,0,0
2021-08-24 14:57:55,"What do u c ?
Chart 30 min $sp500 $spy $spx #ES_F $spy https://t.co/rHxNyt5TZa",0,2
2021-08-24 14:57:54,#DJIA #SP500 #NASDAQ This is real $$$ -&gt; https://t.co/UokBHsdq54 https://t.co/ohujz9lVEO,0,0
2021-08-24 14:52:57,"@Ovidiu1994 @APompliano Lol exactly. If SP500 fell a ton, most likely as  would btc.",0,2
2021-08-24 14:52:25,@3M @NYSE’s @3M admits dumping #FBSA #PFOS into environment: @DowJones $DOW #SP500 $NYSE https://t.co/NbBCgHPPC9,0,2
2021-08-24 14:49:09,#DJIA (#SP500 #NASDAQ) position (https://t.co/UokBHsdq54) https://t.co/GzEKx9Mkf8,0,0
2021-08-24 14:48:07,"Capture More Tax Benefits With ETFs
How last week’s market activity highlighted another powerful feature.… https://t.co/wpHvWZXO1q",1,1
2021-08-24 14:47:22,@NorthmanTrader Powell : SP500 to 10000 within 1 year,0,0
2021-08-24 14:46:27,Any #DJIA #SP500 #NASDAQ funds that beat this ? (https://t.co/UokBHsdq54) https://t.co/JKUeOzx1kA,0,0
2021-08-24 14:43:57,Performance chart vs #DJIA #SP500 #NASDAQ (https://t.co/UokBHsdq54 08/24/2021) https://t.co/XaKjM3tL9f,0,0
2021-08-24 14:42:00,"$CRL. Buy Long at $431.28

$NASDAQ $NYSE $NYQ $NMS 

 #investsySignals #SP500  #NASDAQ100  #Signals #StocksToWatch… https://t.co/B8WPpnbBLf",0,0
2021-08-24 14:39:59,Covered Call Alert: DIREXION DAILY S&amp;P500 BEAR 3X $SPXS returning up to 46.29% through 21-Jan-2022 https://t.co/lCOnFlYv97,0,0
2021-08-24 14:36:20,Compare with #djia #SP500 #NASDAQ current results summary: https://t.co/UokBHsdq54 https://t.co/O1A2Y5LkDV,0,0
2021-08-24 14:35:00,"Out of these four, which one will be the best-performing commodity over the next 6 months? #SP500 $spy #commodity… https://t.co/u2x7WqtnpI",0,1
2021-08-24 14:34:47,"$AMD 

Another block of 55,511 shares at $109 worth $6,050,699

#Nasdaq #SP500 https://t.co/dU6Y8wn5Mz",1,2
2021-08-24 14:31:14,@RealVision Purchase an Apartment in Paris and dollar cost averaging on the sp500,0,0
2021-08-24 14:30:39,"Our ValueGrowth Watchlist for the week for Swing Trading – Expert Stock Picks of the Week by StockXpo - $EQNR, $AN,… https://t.co/sAbRnBBE4X",0,0
2021-08-24 14:27:42,"The Highest Valued Startups in the World
https://t.co/D7conU0GCu #StockXpo #Invest #SP500 #stockmarket #investing… https://t.co/vB4nY70zo5",0,0
2021-08-24 14:23:34,"@APompliano Where should SP500 be in your opinion? If it crumbles, you would also complain on that narrative.",1,22
2021-08-24 14:19:10,"Macy's $M

Block of 37,064 shares at $22.94 worth $850,248

Checkout recent deals &amp; fund action in this stock, avai… https://t.co/3P0a4ASNNl",0,0
2021-08-24 14:16:50,"The US stock market continues to be bullish today.
#StocksToWatch: $MRNA $NTES $JD $BIDU $PDD $TCOM $OXY $AMD $NVDA… https://t.co/VAXLLnXXuy",2,0
2021-08-24 14:16:00,Volatility plays a huge part in determining the price and value of an option. Below is the formula:… https://t.co/VVOMsj52iY,0,1
2021-08-24 14:14:15,"Naked Brand $NAKD

Block of 331,830 shares at $0.5750 worth $190,802

#Nasdaq #SP500",1,6
2021-08-24 14:12:15,Above 4360 no hope for bear $sp500 $spy $spx #ES_F,0,0
2021-08-24 14:10:21,US #stocks extended gains Tuesday after the #Nasdaq Composite closed at record highs following the #FDA's full appr… https://t.co/n5yLlucK9p,0,0
2021-08-24 14:10:13,"#buythedip-2021 in one chart: 
#SPX #markets #SP500 https://t.co/jhleY0GNfR",0,2
2021-08-24 14:10:06,@NeckarValue What about equally weighted sp500 index ?,0,0
2021-08-24 14:09:33,"Ideanomics $IDEX

Block of 102,550 shares at $2.22 worth $227,661

CHECKOUT YESTERDAY DEALS TOO IN THIS COUNTER, AV… https://t.co/w8qZj7Kwas",3,27
2021-08-24 14:07:45,"Vinco Ventures $BBIG

Block of 55,100 shares at $2.64 worth $145,464

Checkout yesterday deals too in this counter,… https://t.co/QJpIaB31Lk",1,10
